Feature,English_Description,Utterance_Interaction_Coef,Utterance_P_Raw,Utterance_P_FDR,Utterance_Significant_FDR,Utterance_Status,Trial_Interaction_Coef,Trial_P_Raw,Trial_P_FDR,Trial_Significant_FDR,Trial_Status,More_Sensitive_Model
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],-0.008048383611297104,0.8050223954846449,0.9930183926378453,False,ok,-0.007970799033532311,0.8279309620878414,0.9314223323488217,False,ok,Trial-by-Trial
F1amplitudeLogRelF0_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],0.004886769351001678,0.8792012593713678,0.9930183926378453,False,ok,0.004857347739060533,0.9014503278021719,0.9690359576315853,False,ok,Trial-by-Trial
F3bandwidth_sma3nz_amean,F3-mean [timbre],0.0053473739470834,0.913773792751917,0.9930183926378453,False,ok,0.004042008834189526,0.8952845267369224,0.9690359576315853,False,ok,Trial-by-Trial
MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,-0.003925887685399698,0.9449567324008111,0.9930183926378453,False,ok,-0.0056139014551574865,0.8965073108469291,0.9690359576315853,False,ok,Trial-by-Trial
mfcc4_sma3_amean,MFCC coefficient 4-mean [vocal tract feature],0.004291215490418436,0.9382015468236885,0.9930183926378453,False,ok,0.0038828524596941816,0.9044335604561463,0.9690359576315853,False,ok,Trial-by-Trial
logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2-mean,-0.0014424614158430188,0.9779087435212613,0.9930183926378453,False,ok,-0.002771177229720783,0.9289188926600507,0.9732431902969167,False,ok,Trial-by-Trial
mfcc4V_sma3nz_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],-0.0033723222049815713,0.9174415885812714,0.9930183926378453,False,ok,-0.0034515701734609086,0.9299879373948317,0.9732431902969167,False,ok,Trial-by-Trial
F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0 semitone-rising slope [pitch],-0.0009068802834594283,0.9819848549418693,0.9930183926378453,False,ok,-0.0017674837095351646,0.9554822431160228,0.9818900010889761,False,ok,Trial-by-Trial
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],0.0013294972597504284,0.9740953703913632,0.9930183926378453,False,ok,0.0015929302471504436,0.9600702232869988,0.9818900010889761,False,ok,Trial-by-Trial
mfcc4V_sma3nz_amean,MFCC coefficient 4-mean [vocal tract feature],0.0014128760886213294,0.978666601507741,0.9930183926378453,False,ok,0.001141085261975646,0.9711582718411862,0.982070162536031,False,ok,Trial-by-Trial
F1frequency_sma3nz_amean,F1-mean [mouth opening],-0.00042748914915228045,0.9950673895318954,0.9950673895318954,False,ok,-0.00020553109174193705,0.9939548921525365,0.9939548921525365,False,ok,Trial-by-Trial
