Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
STT_minus_Dots,STT,Dots,Overall_Accuracy,F2amplitudeLogRelF0_sma3nz_amean,158,0.08743638826051914,0.27464627295256183,ok,0.504452338076134,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,slopeV0-500_sma3nz_stddevNorm,158,-0.08224273190144198,0.30427542571626015,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,spectralFlux_sma3_amean,158,0.08186850716275278,0.30648860815344064,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,slopeV0-500_sma3nz_amean,158,-0.08139996562000368,0.3092744405789757,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc2_sma3_amean,158,0.08097504073559296,0.311815224168443,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc2V_sma3nz_amean,158,-0.08055719933856538,0.3143269034132781,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F2frequency_sma3nz_stddevNorm,158,-0.07993349144075003,0.318100506824854,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,VoicedSegmentsPerSec,158,-0.07923980655927734,0.32233187198175517,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,158,-0.07909194843031629,0.3232384631283467,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,HNRdBACF_sma3nz_stddevNorm,158,-0.07806650212546266,0.3295712234777418,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc4V_sma3nz_amean,158,0.07784330936368103,0.33096005191241606,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F2frequency_sma3nz_amean,158,0.07783241034273852,0.3310279675059574,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,slopeUV0-500_sma3nz_amean,158,0.07778717795865586,0.33130992163763306,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc4_sma3_stddevNorm,158,-0.07776724742492305,0.33143420656558864,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_stddevRisingSlope,158,-0.07735801195120015,0.3339927584236623,ok,0.5367740760380286,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_percentile20.0,158,0.07636985460288667,0.3402225946227867,ok,0.5419474958593062,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,158,0.0739824053523265,0.3555763276475419,ok,0.5614363068119083,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,logRelF0-H1-H2_sma3nz_stddevNorm,158,-0.0724915913526703,0.3653798383328929,ok,0.571898877390615,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc2V_sma3nz_stddevNorm,158,0.06847288225116542,0.39262838029095426,ok,0.6041608298785217,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_stddevFallingSlope,158,-0.06846189100814322,0.3927045394210391,ok,0.6041608298785217,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_percentile50.0,158,-0.06593505223173333,0.4104476811133918,ok,0.6261066322068689,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F3frequency_sma3nz_amean,158,-0.06298384900792413,0.43175655094655063,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,shimmerLocaldB_sma3nz_amean,158,-0.062794602813582,0.43314430197051235,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,shimmerLocaldB_sma3nz_stddevNorm,158,-0.06263396408963748,0.43432427579284505,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F1bandwidth_sma3nz_stddevNorm,158,-0.06256094462842983,0.4348612485798513,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc3_sma3_amean,158,0.061951458074035695,0.4393580916729306,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F3bandwidth_sma3nz_amean,158,-0.06065463102991777,0.44901365294892204,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,hammarbergIndexV_sma3nz_amean,158,-0.06014087207314262,0.45287158493975266,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,slopeV0-500_sma3nz_stddevNorm,158,0.060066294160062365,0.4534331439776852,ok,0.6387380609955597,False,False
