Device_ID,Device_Name,Analysis_Level,Feature,N,ICC_3_1_consistency,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Session1_mean,Session1_sd,Session2_mean,Session2_sd,Mean_difference_S2_minus_S1,SD_difference,Paired_t,Paired_t_p,SEM,MDC95,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
1,ASUS_FX63VD_laptop,device_overall_mean,F1amplitudeLogRelF0_sma3nz_amean,51,0.3814475606684532,poor,0.3817711536482368,0.005703518399373,0.3678733031674208,0.0079108115563654,-14.544433209490222,6.179482023026362,-11.966376378312738,6.439314221554809,2.5780568311774834,7.019129250039996,2.6229761112413006,0.0115244518401251,4.124966689703555,11.433824320355397,2.5780568311774834,-11.179436498900907,16.335550161255874
1,ASUS_FX63VD_laptop,device_overall_mean,F1amplitudeLogRelF0_sma3nz_stddevNorm,51,-0.1405145453490076,poor,-0.2117391652290334,0.1358031627245671,-0.2129411764705882,0.1335444163379146,-1.8712051559159395,5.639790397808971,-4.321003646909027,14.85598494546634,-2.4497984909930874,16.970224053435064,-1.030926906603694,0.3075362759230684,7.866414854603986,21.804589526282907,-2.4497984909930874,-35.711437635725815,30.81184065373964
1,ASUS_FX63VD_laptop,device_overall_mean,F1bandwidth_sma3nz_amean,51,0.748654742789471,moderate,0.7504308176529038,2.2970174627257776e-10,0.7697737556561085,4.0678396819213726e-11,1211.3709173905766,62.55339695658778,1224.4547763085468,67.01314465633195,13.083858917970572,45.958974968378826,2.0330619230765423,0.0473723802354948,30.387318185958385,84.22934870534873,13.083858917970572,-76.99573202005192,103.16344985599306
1,ASUS_FX63VD_laptop,device_overall_mean,F1bandwidth_sma3nz_stddevNorm,51,0.708184716355487,moderate,0.7111289796412638,4.981732282620238e-09,0.6510407239819004,2.3075433191167653e-07,0.1502255084047967,0.0221363401599132,0.1450531024975346,0.0242490014978489,-0.005172405907262,0.0177365753652504,-2.0826098516432725,0.042422518259647,0.0115906339096777,0.0321275980762726,-0.005172405907262,-0.0399360936231528,0.0295912818086288
1,ASUS_FX63VD_laptop,device_overall_mean,F1frequency_sma3nz_amean,51,0.7305892845021954,moderate,0.7328188661267101,9.744473989511986e-10,0.7121266968325791,4.636643975547368e-09,591.9777436260058,62.45228796481466,581.9353249373635,57.76007112918225,-10.042418688642291,44.154212011962656,-1.6242440085890288,0.1106120279777453,29.042844403637208,80.50265751320995,-10.042418688642291,-96.58467423208909,76.49983685480451
1,ASUS_FX63VD_laptop,device_overall_mean,F1frequency_sma3nz_stddevNorm,51,0.5650976538139469,moderate,0.5669630729426387,1.4401422953602088e-05,0.6380090497737556,4.753251415855791e-07,0.2698003195018916,0.0444641863345566,0.2682258734616808,0.0482268110704178,-0.0015744460402107,0.0432589481663881,-0.2599183333704787,0.7959941002427756,0.0270593076251927,0.0750045740706676,-0.0015744460402107,-0.0863619844463315,0.0832130923659101
1,ASUS_FX63VD_laptop,device_overall_mean,F2amplitudeLogRelF0_sma3nz_amean,51,0.5606923259510811,moderate,0.5607189480492022,1.873098487811719e-05,0.6036199095022625,2.746560417351328e-06,-25.69937786624768,6.468215111050323,-23.66438640450339,6.4054898851766495,2.0349914617442897,6.033622088860094,2.4086271335379985,0.0197397593709145,3.7688318098468025,10.446668797185431,2.0349914617442897,-9.790907832421492,13.860890755910074
1,ASUS_FX63VD_laptop,device_overall_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm,51,-0.0347521020550248,poor,-0.056217642096946,0.6951828075260287,0.0714027149321267,0.6185458939757789,-1.0060798486281135,1.5086590794180323,-1.1046060330111862,4.358878599657846,-0.0985261843830724,4.69204179852071,-0.1499598094652443,0.8813996181210544,2.304895865732221,6.388845386625319,-0.0985261843830724,-9.294928109483664,9.09787574071752
1,ASUS_FX63VD_laptop,device_overall_mean,F2bandwidth_sma3nz_amean,51,0.7186181001516267,moderate,0.719274878403772,2.7476402469250234e-09,0.7214479638009049,2.336120757546428e-09,876.070744980851,81.18029191118967,884.0190386487822,84.72604987991275,7.948293667930963,62.243675620591695,0.9119347434519278,0.3661791030554409,40.79950798092041,113.09046634854327,7.948293667930963,-114.04931054842876,129.94589788429067
1,ASUS_FX63VD_laptop,device_overall_mean,F2bandwidth_sma3nz_stddevNorm,51,0.7646028076579725,good,0.7790741645730727,1.665271654720934e-11,0.7819004524886878,1.2586365354097159e-11,0.2987891255314925,0.0626731894186741,0.3024754953196408,0.0761105852301641,0.0036863697881483,0.0478355226119516,0.5503430205365101,0.5845345716143322,0.0317719602372865,0.0880673806586686,0.0036863697881483,-0.0900712545312768,0.0974439941075734
